BASKETID,BASKETTYPE,DIRECTION,FID,LOCATION_DESCRIPTION,OWNERTYPE,SECTION,STATEPLANE_LABELX,STATEPLANE_LABELY,STATEPLANE_SNAPPEDX,STATEPLANE_SNAPPEDY,STREETNAME1,STREETNAME2,point
10510480,H,SE,1990,SE corner of 5 AV and E 26 ST,B,MN051,987551.0925,210041.6141,987538.084,210103.3987,5 AV,E 26 ST,POINT (-73.98808849499994 40.74319992100005)
10810164,H,,21123,Unknown corner on YORK AV,B,MN081,996321.3709,217207.022,996310.5566,217246.9376,YORK AV,,POINT (-73.95642553299997 40.762859529000025)
10420324,S,NW,21434,NW corner of AVE OF THE AMERICAS and W 24 ST,D,MN042,986346.8636,210260.2144,986357.6795,210215.449,AVE OF THE AMERICAS,W 24 ST,POINT (-73.99243423699994 40.74380029200006)
20310191,R,SW,20795,SW corner of PROSPECT AV and HOME ST,D,BX031,1012339.198,240846.2894,1012376.141,240887.0478,PROSPECT AV,HOME ST,POINT (-73.89850463999994 40.827706499000044)
21010019,S,Direction TBD,6748,Location Description T/K,D,BX101,1043814.415,246551.7812,1043771.943,246539.6047,Street Name TBD,,POINT (-73.78472254199994 40.84321020400006)
10520354,H,NW,2370,NW corner of LEXINGTON AV and E 53 ST,B,MN052,992261.8599,215673.4083,992269.9577,215605.9333,LEXINGTON AV,E 53 ST,POINT (-73.97108161099999 40.75865476300004)
10810349,H,NE,2012,NE corner of 2 AV and E 60 ST,D,MN081,994329.28,216638.9323,994297.8703,216617.2437,2 AV,E 60 ST,POINT (-73.96361754499998 40.76130276400005)
41220047,H,W,15982,W corner of SUTPHIN BLVD and 109 AV,D,QE122,1040094.246,191429.5673,1040164.704,191431.251,SUTPHIN BLVD,109 AV,POINT (-73.79862598499994 40.69193874900003)
20120075,S,S,8191,S corner of BROOK AV and E 145 ST,D,BX012,1007425.772,235129.9711,1007387.857,235206.1241,BROOK AV,E 145 ST,POINT (-73.91627842199995 40.812031079000064)
30110090,S,S,34319,S corner of N 11 ST and DRIGGS AV,D,BKN011,997005.0201,201240.9542,996985.2764,201293.2687,N 11 ST,DRIGGS AV,POINT (-73.95398792999998 40.71903568400006)
10420031,H,SE,866,SE corner of 9 AV and W 31 ST,B,MN042,984922.6489,212979.0062,984913.3484,213026.8148,9 AV,W 31 ST,POINT (-73.99757370599997 40.75126291600003)
30430054,S,N,13228,N corner of KNICKERBOCKER AV and WEIRFIELD ST,D,BKN043,1009516.886,191980.9665,1009525.412,191944.2356,KNICKERBOCKER AV,WEIRFIELD ST,POINT (-73.90888635499994 40.693592326000044)
10220261,S,S,6724,S corner of BLEECKER ST and PERRY ST,D,MN022,982847.0284,207127.4949,982869.924,207150.947,BLEECKER ST,PERRY ST,POINT (-74.00506387199994 40.73520189000004)
31320032,S,NE,11383,NE corner of MERMAID AV and W 30 ST,D,BKS132,985296.1455,148963.2851,985254.6174,148913.6655,MERMAID AV,W 30 ST,POINT (-73.99623559299994 40.575553930000076)
31210086,S,N,33909,N corner of 16 AV and 55 ST,D,BKS121,987293.6993,168036.0131,987293.1796,167987.0095,16 AV,55 ST,POINT (-73.98903634199996 40.62790424200006)
10510325,S,NW,1851,NW corner of AVE OF THE AMERICAS and W 28 ST,D,MN051,986850.1959,211160.3451,986856.2185,211114.1543,AVE OF THE AMERICAS,W 28 ST,POINT (-73.99061745199998 40.746270792000075)
10420103,H,SW,1021,SW corner of 9 AV and W 41 ST,D,MN042,986081.9501,215362.8735,986132.3381,215382.2806,9 AV,W 41 ST,POINT (-73.99338887399995 40.757805863000044)
21220035,S,NW,8382,NW corner of WHITE PLAINS RD and E 219 ST,D,BX122,1022140.097,261308.9892,1022157.933,261246.5599,WHITE PLAINS RD,E 219 ST,POINT (-73.86297470599999 40.88383383400003)
20210108,S,NE,6636,NE corner of SOUTHERN BLVD and ALDUS ST,D,BX021,1014268.711,239233.4586,1014226.898,239190.8045,SOUTHERN BLVD,ALDUS ST,POINT (-73.89153980799995 40.82327339300008)
30910089,S,NE,20974,NE corner of FRANKLIN AV and PRESIDENT ST,D,BKN091,995802.0907,183021.6665,995757.9166,182994.5947,FRANKLIN AV,PRESIDENT ST,POINT (-73.95835871799994 40.66902960800007)
10820005,H,SE,5535,SE corner of YORK AV and E 74 ST,B,MN082,997357.1106,219077.4841,997347.398,219113.302,YORK AV,E 74 ST,POINT (-73.95268301399994 40.76799199000004)
20310046,R,SW,10207,SW corner of PROSPECT AV and E 166 ST,D,BX031,1012080.111,240080.9451,1012133.592,240111.8131,PROSPECT AV,E 166 ST,POINT (-73.89944399399997 40.825606668000034)
20110018,R,S,6593,S corner of 3 AV and E 139 ST,D,BX011,1004631.857,234848.7292,1004627.183,234902.3747,3 AV,E 139 ST,POINT (-73.92637235399997 40.81126603600006)
40210017,H,NW,15434,NW corner of ROOSEVELT AV and 63 ST,D,QW021,1011618.758,211065.3532,1011645.161,211040.4602,ROOSEVELT AV,63 ST,POINT (-73.90122919099997 40.74596809700006)
30740026,S,E,17557,E corner of 5 AV and 56 ST,D,BKS074,980491.0908,173088.9892,980447.606,173081.1631,5 AV,56 ST,POINT (-74.01354594099996 40.64177331500008)
10430114,S,SE,10948,SE corner of 11 AV and W 51 ST,D,MN043,985895.2533,218453.135,985887.2736,218499.5398,11 AV,W 51 ST,POINT (-73.99406201599999 40.766287875000046)
30620065,R,E,15642,E corner of SMITH ST and SACKETT ST,D,BKS062,986127.7515,187866.1138,986084.3041,187855.5955,SMITH ST,SACKETT ST,POINT (-73.99323121699996 40.68233386400004)
31710027,S,E,10162,E corner of RUTLAND RD and E 92 ST,D,BKN171,1004409.375,180430.3357,1004376.419,180428.2809,RUTLAND RD,E 92 ST,POINT (-73.92733912699998 40.661901568000076)
20930024,S,NE,10664,NE corner of CASTLE HILL AV and NEWBOLD AV,D,BX093,1025419.472,242988.643,1025405.387,242955.9118,CASTLE HILL AV,NEWBOLD AV,POINT (-73.85122762999998 40.83353535600003)
30320136,R,NE,23422,NE corner of NOSTRAND AV and JEFFERSON AV,D,BKN032,998111.8122,188266.7187,998096.0845,188236.3624,NOSTRAND AV,JEFFERSON AV,POINT (-73.95002189999997 40.68342277900007)
10630063,H,NE,5490,NE corner of 2 AV and E 58 ST,B,MN063,994089.4793,216170.3033,994044.4948,216158.1763,2 AV,E 58 ST,POINT (-73.96448385699995 40.76001676800008)
10430099,S,SW,1415,SW corner of 11 AV and W 49 ST,D,MN043,985536.4026,218063.2404,985568.1666,218080.3346,11 AV,W 49 ST,POINT (-73.99535755699998 40.76521777500005)
20210077,S,NW,6816,NW corner of HUNTS PT AV and LAFAYETTE AV,D,BX021,1015134.45,236897.7631,1015197.331,236859.2678,HUNTS PT AV,LAFAYETTE AV,POINT (-73.88842252799998 40.81685958700007)
30630048,S,S,12378,S corner of 5 AV and PARK PL,D,BKS063,990304.9718,186843.2809,990294.1775,186876.3848,5 AV,PARK PL,POINT (-73.97817117899996 40.679524548000074)
10130127,S,NW,8232,NW corner of CHURCH ST and READE ST,D,MN013,982137.5223,199996.7132,982143.2161,199962.6739,CHURCH ST,READE ST,POINT (-74.00762178399998 40.715629481000065)
40920038,S,NW,12928,NW corner of JAMAICA AV and 80 ST,D,QW092,1022335.193,191490.4314,1022366.974,191473.1867,JAMAICA AV,80 ST,POINT (-73.86266501099993 40.69220004400006)
40230051,H,SW,19957,SW corner of VERNON BLVD and 46 RD,D,QW023,997212.5062,211080.0963,997259.1731,211125.1979,VERNON BLVD,46 RD,POINT (-73.95322047299999 40.74604141300006)
20610108,R,NW,23537,NW corner of SOUTHERN BLVD and E 183 ST,D,BX061,1016754.524,249433.5688,1016783.659,249402.139,SOUTHERN BLVD,E 183 ST,POINT (-73.88250881199997 40.85126092100006)
40220096,H,W,15578,W corner of QUEENS PLZ S and 27 ST,B,QW022,1000845.299,212575.9571,1000888.989,212598.1608,QUEENS PLZ S,27 ST,POINT (-73.94010623399998 40.75014110300003)
10320012,R,NW,22567,NW corner of ALLEN ST and RIVINGTON ST,D,MN032,987043.6561,201830.5921,987049.1512,201807.2634,ALLEN ST,RIVINGTON ST,POINT (-73.98992313499997 40.72066285100004)
40330106,S,NW,16797,NW corner of 37 AV and 91 ST,D,QW033,1018576.017,212831.5754,1018600.059,212794.6959,37 AV,91 ST,POINT (-73.87611186299995 40.75079166000006)
10510525,H,SE,2047,SE corner of E 23 ST and PARK AV S,B,MN051,988076.1892,208839.5624,988047.0396,208903.5583,E 23 ST,PARK AV S,POINT (-73.98619421399997 40.73990037600004)
10840210,H,SW,56350,SW corner of YORK AV and E 83 ST,B,MN084,998430.7315,221242.0002,998461.9627,221261.7787,YORK AV,E 83 ST,POINT (-73.94880253199995 40.77393136500007)
40130007,S,S,14601,S corner of BROADWAY and CRESCENT ST,D,QW013,1004087.121,217310.0746,1004079.642,217380.9957,BROADWAY,CRESCENT ST,POINT (-73.92839199299993 40.76312836900007)
10740183,H,SE,48993,SE corner of AMSTERDAM AV and W 100 ST,D,MN074,992976.9494,229373.77,992991.9802,229476.7589,AMSTERDAM AV,W 100 ST,POINT (-73.96848261199995 40.79625797400007)
11240011,S,E,6467,E corner of SEAMAN AV and CUMMING ST,D,MN124,1004572.614,255169.8463,1004517.246,255175.3001,SEAMAN AV,CUMMING ST,POINT (-73.92652479599997 40.86704172000003)
10210090,H,NE,12,NE corner of SPRING ST and WOOSTER ST,D,MN021,984005.6619,203133.0091,983961.2046,203117.0279,SPRING ST,WOOSTER ST,POINT (-74.00088296199993 40.72423810900006)
10210464,S,SE,29481,SE corner of SPRING ST and MULBERRY ST,D,MN021,985310.9467,202243.7147,985293.8791,202278.8931,SPRING ST,MULBERRY ST,POINT (-73.99617394199998 40.72179715000004)
30340014,S,NE,9520,NE corner of LEWIS AV and JEFFERSON AV,D,BKN034,1002188.047,188887.4333,1002171.48,188857.1387,LEWIS AV,JEFFERSON AV,POINT (-73.93532315799996 40.685119178000036)
30230165,C,Direction TBD,39767,Location Description T/K,B,BKN023,990567.9335,189153.2658,990574.1471,189154.203,Street Name TBD,,POINT (-73.97722094599999 40.68586474800003)
40940065,S,SE,17267,SE corner of JAMAICA AV and 124 ST,D,QW094,1032432.48,194575.9377,1032372.778,194615.2112,JAMAICA AV,124 ST,POINT (-73.82623187999997 40.70061981700008)
40940050,H,NE,16667,NE corner of METROPOLITAN AV and 83 AV,D,QW094,1030080.003,196944.2377,1030020.765,196947.595,METROPOLITAN AV,83 AV,POINT (-73.83469992199997 40.70713272900008)
10830063,H,NE,5224,NE corner of E 79 ST and MADISON AV,B,MN083,994816.5166,222138.9101,994782.3178,222124.6772,E 79 ST,MADISON AV,POINT (-73.96185008699996 40.77639820700006)
10230265,H,Direction TBD,25304,Location Description T/K,B,MN023,982516.0281,209305.1428,982526.044,209323.1039,Street Name TBD,,POINT (-74.00625880099994 40.74117893600004)
40230021,S,SW,16306,SW corner of THOMSON AV and 31 ST,D,QW023,1002088.186,210631.4882,1002119.934,210668.1286,THOMSON AV,31 ST,POINT (-73.93562560799995 40.74480160600007)
50130145,S,N,13908,N corner of CLOVE RD and DELAFIELD AV,D,SI013,950074.4706,168659.5066,950053.2209,168575.0107,CLOVE RD,DELAFIELD AV,POINT (-74.12312380699996 40.629550195000036)
30510019,S,SE,9379,SE corner of FULTON ST and NEW JERSEY AV,D,BKN051,1013083.496,186028.1729,1013057.311,186057.4068,FULTON ST,NEW JERSEY AV,POINT (-73.89605026499999 40.67724237600004)
30220228,S,N,157,N corner of PACIFIC ST and BOND ST,D,BKN022,988324.1198,189370.0521,988332.938,189335.3136,PACIFIC ST,BOND ST,POINT (-73.98531130799995 40.68646109300005)
31870045,H,W,16292,W corner of AV S and E 36 ST,D,BKS187,1003249.828,161440.8501,1003274.556,161433.2923,AV S,E 36 ST,POINT (-73.93157205399996 40.60978204200007)
10710157,S,SW,3985,SW corner of CENTRAL PARK W and W 71 ST,D,MN071,990685.494,221794.1539,990731.5943,221820.1502,CENTRAL PARK W,W 71 ST,POINT (-73.97676584699997 40.77545591400008)
41220042,R,E,11576,E corner of LIBERTY AV and SUTPHIN BLVD,O,QE122,1038565.104,192961.2919,1038513.766,192962.2253,LIBERTY AV,SUTPHIN BLVD,POINT (-73.80412773199998 40.69615248500003)
10720157,S,NE,3941,NE corner of WEST END AV and W 77 ST,D,MN072,989272.3128,224568.5168,989238.6642,224555.9158,WEST END AV,W 77 ST,POINT (-73.98186611899996 40.78307172400008)
10310038,H,E,518,E corner of MARKET ST and DIVISION ST,B,MN031,985744.2355,199448.9535,985712.1099,199475.1326,MARKET ST,DIVISION ST,POINT (-73.99461141499995 40.71412613800004)
40720008,S,NW,15819,NW corner of KISSENA BLVD and 60 AV,D,QE072,1035431.09,208972.9722,1035455.32,208942.6002,KISSENA BLVD,60 AV,POINT (-73.81530798399996 40.74011929100005)
10510009,H,SE,1169,SE corner of BROADWAY and E 21 ST,B,MN051,987168.1024,208750.5415,987156.8314,208798.0467,BROADWAY,E 21 ST,POINT (-73.98947118599995 40.73965638300007)
20110016,R,S,6590,S corner of WESTCHESTER AV and 3 AV,D,BX011,1007270.814,236719.0729,1007269.858,236734.7201,WESTCHESTER AV,3 AV,POINT (-73.91683276199996 40.81639312400006)
30610052,S,S,12171,S corner of VAN BRUNT ST and DIKEMAN ST,D,BKS061,980505.5626,185743.5669,980494.9845,185823.2111,VAN BRUNT ST,DIKEMAN ST,POINT (-74.01350082399995 40.67650735900003)
30310014,R,NW,23621,NW corner of DEKALB AVENUE and THROOP AV,D,BKN031,1000055.068,191578.2511,1000084.095,191546.3492,DEKALB AVENUE,THROOP AV,POINT (-73.94300761599999 40.69250891900003)
10130031,S,SE,4112,SE corner of W BROADWAY and LEONARD ST,D,MN013,982312.7857,200893.2223,982307.973,200930.4775,W BROADWAY,LEONARD ST,POINT (-74.00698981499994 40.718090224000036)
11230112,S,NW,7665,NW corner of AMSTERDAM AV and W 189 ST,D,MN123,1004363.392,250173.8947,1004362.952,250131.1402,AMSTERDAM AV,W 189 ST,POINT (-73.92729623099996 40.85332981600004)
11240146,S,N,17419,N corner of POST AV and W 204 ST,D,MN124,1006065.966,254188.908,1006041.885,254138.9701,POST AV,W 204 ST,POINT (-73.92112875899994 40.86434577800003)
10230001,S,N,302,N corner of WEST ST and W 12 ST,D,MN023,981582.9735,208039.1302,981559.9857,208012.1329,WEST ST,W 12 ST,POINT (-74.00962539599993 40.73770381300005)
10410196,R,NE,42600,NE corner of 7 AV and W 19 ST,O,MN041,985073.3228,209477.3849,985000.0001,209478.7645,7 AV,W 19 ST,POINT (-73.99703031699994 40.74165183000008)
40810030,S,NE,11459,NE corner of UNION TP and 177 ST,D,QE081,1042244.958,203961.5895,1042230.589,203902.9941,UNION TP,177 ST,POINT (-73.79076256199994 40.72632225700005)
10630148,H,NE,3763,NE corner of 3 AV and E 58 ST,B,MN063,993470.7191,216511.1861,993422.1568,216503.0542,3 AV,E 58 ST,POINT (-73.96671692999996 40.760953071000074)
30120121,S,E,57115,E corner of DRIGGS AV and N 7 ST,D,BKN012,996425.7771,200479.0853,996348.1451,200517.706,DRIGGS AV,N 7 ST,POINT (-73.95607891599997 40.71694535300003)
20910004,S,SW,10516,SW corner of WESTCHESTER AV and MANOR AV,D,BX091,1018400.463,241210.8939,1018442.907,241275.3377,WESTCHESTER AV,MANOR AV,POINT (-73.87660118699995 40.82868587800005)
30730033,S,W,13985,W corner of 5 AV and 45 ST,D,BKS073,982115.8953,175322.4608,982164.5744,175326.946,5 AV,45 ST,POINT (-74.00769198099994 40.64790425500007)
10620324,H,NW,69201,NW corner of 2 AV and E 41 ST,B,MN062,991791.8071,212298.0344,991793.3084,212251.465,2 AV,E 41 ST,POINT (-73.97278211199995 40.74939063100004)
40830104,S,N,26275,Median at N corner of MAIN ST and VLEIGH PL,D,QE083,1033853.331,203693.7708,1033865.101,203637.122,MAIN ST,VLEIGH PL,POINT (-73.82104043099997 40.72563819700008)
10810132,S,NW,5541,NW corner of PARK AV and E 62 ST,D,MN081,992953.331,217987.0444,992952.8267,217955.5025,PARK AV,E 62 ST,POINT (-73.96858266199996 40.76500444700008)
11220287,S,SW,5260,SW corner of WADSWORTH AV and W 179 ST,D,MN122,1001882.253,248388.3517,1001943.574,248414.7283,WADSWORTH AV,W 179 ST,POINT (-73.93626966399995 40.84843433300006)
20510064,R,S,16433,S corner of W 183 ST and AQUEDUCT AV E,D,BX051,1010043.894,252306.3055,1010028.098,252364.9842,W 183 ST,AQUEDUCT AV E,POINT (-73.90675435199995 40.85916787700006)
30210025,H,Direction TBD,9636,Location Description T/K,B,BKN021,988656.1893,191209.0674,988598.7999,191211.1723,Street Name TBD,,POINT (-73.98411275499996 40.69150861000003)
50110118,R,NW,21819,Median at N corner of BAY ST and ST MARKS PLACE,D,SI011,963044.3524,171355.3555,963050.7714,171294.5229,BAY ST,BAY ST,POINT (-74.07640640499994 40.636990271000066)
30420025,R,N,22293,N corner of WILSON AV and LINDEN ST,D,BKN042,1007252.568,192830.8549,1007246.762,192805.2608,WILSON AV,LINDEN ST,POINT (-73.91704882199997 40.69593124600004)
10920025,S,SW,4613,SW corner of CONVENT AV and W 129 ST,D,MN092,997189.6956,235921.4199,997216.6666,235946.4639,CONVENT AV,W 129 ST,POINT (-73.95325495699996 40.814224307000075)
41150013,S,NW,11412,NW corner of BELL BLVD and UNION TP,D,QE115,1051966.515,206964.9572,1052043.546,206925.3211,BELL BLVD,UNION TP,POINT (-73.75565828599997 40.73449665800007)
40610060,H,N,14851,N corner of 65 AVE and QUEENS BLVD,D,QW061,1023572.707,204896.3275,1023595.79,204836.4211,65 AVE,QUEENS BLVD,POINT (-73.85812420699995 40.72899059200006)
31030001,S,N,19691,N corner of 4 AV and 92 ST,D,BKS103,975834.3242,164631.9149,975848.9866,164597.4232,4 AV,92 ST,POINT (-74.03031514699995 40.61855722700005)
10850184,H,SW,3287,SW corner of EAST END AV and E 89 ST,B,MN085,999864.1105,222296.3747,999897.6619,222306.209,EAST END AV,E 89 ST,POINT (-73.94362493099999 40.77682293100003)
10510048,H,NW,1305,NW corner of E 14 ST and IRVING PL,B,MN051,987342.4931,206762.1971,987347.5561,206717.5883,E 14 ST,IRVING PL,POINT (-73.98884279299995 40.73419880800003)
41350004,S,SW,12030,SW corner of LINDEN BLVD and 223 ST,D,QE135,1056954.063,192308.12,1057008.706,192324.8483,LINDEN BLVD,223 ST,POINT (-73.73781998899995 40.69422772200005)
31610095,S,NE,11231,NE corner of ROCKAWAY AV and HEGEMAN AV,D,BKN161,1010006.901,178443.8505,1009987.904,178410.8867,ROCKAWAY AV,HEGEMAN AV,POINT (-73.90717104199996 40.65643459200004)
10610016,S,SE,2250,SE corner of IRVING PL and E 19 ST,D,MN061,988002.7133,207731.0715,987991.3836,207777.9018,IRVING PL,E 19 ST,POINT (-73.98645997799997 40.736857875000055)
30210058,H,SE,10308,SE corner of WILLOUGHBY ST and DUFFIELD ST,B,BKN021,988628.0582,191382.7285,988612.4585,191418.318,WILLOUGHBY ST,DUFFIELD ST,POINT (-73.98421408299998 40.691985283000065)
10510471,H,Direction TBD,1980,Location Description T/K,B,MN051,986901.5173,207123.1458,986926.6441,207091.7572,Street Name TBD,,POINT (-73.99043382599996 40.73518966700004)
41220028,S,Direction TBD,12051,Location Description T/K,D,QE122,1044465.836,198942.2813,1044537.916,198968.2468,Street Name TBD,,POINT (-73.78279483199998 40.71253066500003)
40130025,S,E,16503,E corner of BROADWAY and 23 ST,D,QW013,1003627.088,217825.4181,1003567.687,217817.1005,BROADWAY,23 ST,POINT (-73.93005116899998 40.76454387400003)
50330015,S,Direction TBD,14045,Location Description T/K,D,SI033,942922.1132,139248.2084,942848.7745,139242.5764,Street Name TBD,,POINT (-74.14871129399995 40.54879168200006)
40210031,H,SW,17492,SW corner of ROOSEVELT AV and 64 ST,D,QW021,1011865.418,210965.4721,1011912.989,211029.4927,ROOSEVELT AV,64 ST,POINT (-73.90033942199996 40.745693182000025)
10620059,S,NE,5095,NE corner of LEXINGTON AV and E 29 ST,D,MN062,989307.1605,210081.5107,989268.8482,210070.0881,LEXINGTON AV,E 29 ST,POINT (-73.98175118199998 40.743308598000056)
41260024,S,NW,13635,NW corner of ROCKAWAY BLVD and 142 PL,D,QE126,1040228.755,184974.2203,1040281.863,184958.0258,ROCKAWAY BLVD,142 PL,POINT (-73.79819457099995 40.67421948600003)
10930129,S,SW,5441,SW corner of W 145 ST and ST NICHOLAS AVE,D,MN093,999466.4791,239439.0724,999493.0171,239488.0677,W 145 ST,ST NICHOLAS AVE,POINT (-73.94502177799995 40.823875645000044)
10340028,R,NE,22686,NE corner of AV A and E 13 ST,D,MN034,989622.5969,205151.825,989589.5464,205139.6058,AV A,E 13 ST,POINT (-73.98061677299995 40.729777640000066)
41420078,S,NW,20538,NW corner of BEACH 69 ST and ROCKAWAY BEACH BLVD,D,QE142,1040323.299,154411.5259,1040364.449,154372.3032,BEACH 69 ST,ROCKAWAY BEACH BLVD,POINT (-73.79810767199996 40.590330977000065)
41250012,S,SE,11777,SE corner of SUTPHIN BLVD and 116 AV,D,QE125,1041835.503,187956.9863,1041778.371,188004.3852,SUTPHIN BLVD,116 AV,POINT (-73.79237668199994 40.682396177000044)
20820074,S,NE,9841,NE corner of W 239 ST and REVIEW PL,D,BX082,1012150.538,261964.9069,1012119.196,261957.8751,W 239 ST,REVIEW PL,POINT (-73.89909844199997 40.885671356000046)
30150054,H,Direction TBD,11511,Location Description T/K,B,BKN015,1000343.609,194741.584,1000298.818,194736.2056,Street Name TBD,,POINT (-73.94195956599998 40.70119101200004)
10230135,H,SE,584,SE corner of AVE OF THE AMERICAS and W 14 ST,B,MN023,985187.2399,207820.3305,985140.8479,207873.8097,AVE OF THE AMERICAS,W 14 ST,POINT (-73.99661945399998 40.73710361500008)
20930023,S,SW,14531,SW corner of CASTLE HILL AV and NEWBOLD AV,D,BX093,1025336.052,242871.1387,1025349.114,242905.9348,CASTLE HILL AV,NEWBOLD AV,POINT (-73.85152980599997 40.83321322900008)
50130120,S,S,20194,S corner of PORT RICHMOND AV and CATHERINE ST,D,SI013,945538.8497,168948.5959,945527.8176,169016.3612,PORT RICHMOND AV,CATHERINE ST,POINT (-74.13946567899995 40.63032502400006)
50320024,S,NE,15339,NE corner of GIFFORDS LA and GIBSON AV,D,SI032,941969.2027,141888.3324,941930.019,141825.1823,GIFFORDS LA,GIBSON AV,POINT (-74.15215663999999 40.55603381800006)
30920091,H,SE,12960,SE corner of EMPIRE BLVD and KINGSTON AV,D,BKN092,1000203.427,181145.2562,1000165.161,181181.242,EMPIRE BLVD,KINGSTON AV,POINT (-73.94249732199995 40.66387244300006)
40940119,S,Direction TBD,12650,Location Description T/K,D,QW094,1031407.467,199194.7496,1031398.817,199188.3362,Street Name TBD,,POINT (-73.82989621999997 40.71330286500006)
